ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensityEdge_PI,Intensity_IntegratedIntensity_DAPI,Intensity_IntegratedIntensity_PI,Intensity_LowerQuartileIntensity_DAPI,Intensity_LowerQuartileIntensity_PI,Intensity_MADIntensity_DAPI,Intensity_MADIntensity_PI,Intensity_MassDisplacement_DAPI,Intensity_MassDisplacement_PI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PI,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PI,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PI,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PI,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PI,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PI,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PI,Number_Object_Number
1,878,4.427222099,3.554879088,88.75057618,20.42119485,0.051087206,0.034058139,0.052307926,0.001182575,0.984072138,0.165028191,0.058930341,0.038056001,0.500495911,0.041840237,0.041766246,0.033536595,0.153282515,0.035269767,0.094216831,0.035210192,0.03416495,0.027206836,0.03416495,0.027206836,0.004082623,0.002017191,0.127554638,0.001976111,0.229789425,0.036430914,878
1,879,3.995727459,3.503410393,46.36879541,18.48607617,0.050541695,0.031845577,0.030830855,0.000984207,0.250824779,0.146555582,0.049607079,0.036362249,0.143831536,0.037872892,0.03665805,0.03214138,0.082360205,0.032834949,0.085236896,0.032990005,0.03059434,0.028183414,0.03059434,0.028183414,0.004343488,0.001860306,0.032933454,0.001635818,0.112149999,0.033863585,879
1,880,5.97958345,4.151262702,45.35521477,19.41132225,0.050606545,0.031265736,0.023346301,0.001098648,0.489745812,0.023412461,0.095124744,0.035080492,0.15077439,0.039032578,0.045299875,0.03144896,0.075844841,0.032460405,0.074921794,0.032364387,0.034500647,0.028458076,0.034500647,0.028305486,0.014565423,0.001423042,0.028387308,0.001682302,0.095956359,0.033463035,880
1,881,5.288166646,4.012970174,45.19400327,20.11502258,0.05551232,0.03352407,0.020782784,0.001129169,0.074858995,0.105128725,0.067185476,0.037857633,0.12874037,0.040878918,0.044438375,0.033722438,0.077920695,0.034681073,0.079499505,0.034607463,0.035675593,0.02964828,0.035675593,0.02964828,0.006107478,0.001681694,0.024100843,0.001728756,0.09932097,0.035782408,881
1,882,5.6092012,4.113328755,80.6537882,24.45632108,0.059281301,0.033478294,0.051346611,0.00141909,0.432718125,0.263570282,0.069459066,0.038208593,0.254795134,0.04823377,0.045977059,0.033715809,0.11554984,0.035037709,0.112077519,0.034851607,0.03776608,0.029633021,0.03776608,0.028961623,0.005072474,0.002162453,0.057389372,0.002609798,0.160357065,0.036346991,882
1,883,5.943007559,4.65778592,82.73498136,29.62168316,0.070202947,0.032913711,0.023010608,0.000946056,0.408316644,0.120242149,0.057053484,0.037628748,0.156755939,0.038101777,0.043065272,0.033752072,0.094770884,0.033930909,0.099885557,0.033798732,0.035126269,0.030273899,0.035126269,0.030273899,0.00471508,0.001569504,0.031946876,0.001419534,0.119737543,0.034805831,883
1,884,4.949019615,4.27972839,72.51000248,27.58896781,0.053864348,0.033752955,0.029640649,0.001190204,0.161148397,0.274595232,0.054688334,0.039047837,0.175661862,0.040604256,0.039911449,0.034513939,0.092134692,0.035055868,0.097375445,0.03494316,0.033386741,0.031570915,0.033386741,0.03134203,0.00325484,0.001750311,0.036122203,0.001677292,0.121026933,0.036137179,884
1,885,4.843732364,2.87370107,36.77073331,14.32744337,0.059075303,0.02902266,0.017685205,0.001205463,0.322348342,0.198947385,0.06645304,0.035049975,0.125307083,0.035049975,0.050455545,0.029934386,0.077575387,0.030226674,0.07721065,0.030258641,0.039215688,0.025925077,0.039215688,0.025925077,0.005708458,0.001814721,0.020800005,0.001559383,0.09470512,0.03134203,885
1,886,3.881483179,2.984725725,40.98767072,13.91805911,0.050728619,0.031227589,0.0410544,0.001228351,0.150247824,0.185410032,0.057495996,0.036438543,0.199984744,0.036636911,0.041292374,0.031752401,0.095542356,0.032443028,0.087754637,0.032509346,0.033493552,0.02713054,0.033493552,0.02713054,0.004733802,0.002220006,0.046400472,0.001772156,0.140112147,0.03369192,886
1,887,4.167589845,3.704707408,45.05963232,19.16620131,0.051453423,0.034775309,0.031418324,0.001510642,0.30128786,0.332356317,0.054154269,0.041580833,0.168535903,0.041870758,0.039316885,0.03495007,0.084698557,0.036026694,0.084794387,0.036133364,0.030823225,0.027588312,0.030823225,0.027588312,0.004509267,0.003433536,0.035519,0.002558993,0.113893338,0.037720304,887
1,888,4.405676369,3.454154281,38.55452815,16.19877932,0.051888304,0.032814527,0.028091859,0.001358055,0.174927948,0.162725426,0.061860073,0.037644006,0.153292134,0.039063096,0.042362273,0.033213022,0.081338667,0.03417464,0.079530023,0.034042876,0.034241244,0.029571984,0.034241244,0.029571984,0.005735508,0.001764904,0.03161263,0.001886343,0.107911803,0.035553522,888
1,889,4.626840625,3.929594893,44.7407798,20.62467387,0.055580989,0.034546427,0.020981155,0.001602195,0.246754223,0.157856975,0.055542842,0.040466927,0.128801405,0.041428246,0.042062187,0.03572359,0.078492596,0.036183638,0.081223771,0.036087587,0.034714274,0.031784542,0.034714274,0.031250477,0.004767463,0.001969834,0.025359429,0.002027758,0.099961855,0.037705041,889
1,890,4.106141757,3.253833838,43.84502939,16.57355614,0.054512857,0.032379646,0.03297475,0.001159687,0.055367133,0.150669279,0.056977186,0.036560617,0.163179979,0.038056001,0.041061418,0.032538338,0.08875512,0.033549709,0.092118718,0.033493552,0.033493552,0.02887007,0.033493552,0.02887007,0.005027573,0.001444593,0.03488874,0.001664297,0.118783854,0.034668498,890
1,891,4.44913407,3.329167623,36.08834984,16.6475166,0.058869306,0.032806896,0.013778903,0.001022357,0.150225655,0.146205299,0.064072631,0.038101777,0.124040589,0.03883421,0.044491341,0.033291676,0.073350305,0.033836416,0.075333789,0.033798732,0.035812926,0.029053178,0.035812926,0.029053178,0.006179513,0.001761882,0.019375935,0.001532477,0.087861449,0.034851607,891
1,892,4.581429768,3.585976964,41.25275047,18.90586717,0.053948272,0.033615626,0.02153811,0.001319908,0.203136471,0.143234053,0.063462272,0.042328525,0.127428085,0.042328525,0.043632664,0.034152162,0.076535715,0.03507582,0.076523993,0.034859236,0.035019454,0.030731671,0.035019454,0.030731671,0.006282358,0.002013371,0.024814294,0.001964992,0.097745478,0.036339361,892
1,893,5.089951932,3.954436552,55.53943698,22.79951178,0.058388649,0.032700084,0.021362625,0.000915539,0.356993743,0.117251744,0.05851835,0.037064165,0.136476696,0.038818952,0.042416266,0.032953638,0.081916574,0.033627598,0.085297935,0.033539329,0.034561686,0.029770352,0.034561686,0.029770352,0.005710539,0.001438792,0.027014476,0.00141538,0.103883423,0.034515906,893
1,894,6.419592589,5.425452059,141.5014271,39.57376986,0.061066605,0.035202563,0.053482868,0.001571678,2.000041715,0.463486221,0.055542842,0.040588997,0.392050058,0.042893112,0.041416726,0.035002917,0.131506902,0.036778597,0.109605551,0.037247274,0.034058139,0.028610665,0.034058139,0.028061341,0.00416113,0.00279995,0.084866974,0.002590939,0.173128858,0.038590066,894
1,895,5.385549724,3.905699281,88.10820176,24.26924555,0.068326086,0.032974746,0.037582971,0.001243612,0.210260476,0.192185052,0.062256809,0.036942091,0.248081177,0.03978027,0.044879581,0.032547494,0.123921521,0.03413396,0.13928435,0.034287021,0.03605707,0.027862974,0.03605707,0.027862974,0.005214294,0.001958284,0.053393971,0.001917354,0.167162582,0.035450522,895
1,896,4.313878093,3.243549271,43.38265052,15.94848561,0.05770199,0.032227054,0.0255436,0.000915542,0.222903284,0.038106329,0.057007708,0.036591135,0.151140615,0.037247274,0.043138781,0.032435493,0.090005499,0.033088144,0.097672999,0.033142596,0.033981841,0.027466239,0.033981841,0.027466239,0.005466342,0.001730781,0.032638834,0.001433356,0.116556041,0.034058139,896
1,897,8.271412287,4.386404229,55.45458165,22.64078744,0.055725947,0.033798732,0.024940871,0.001129169,0.461225577,0.084126083,0.36849013,0.038590066,0.36849013,0.040070191,0.064620408,0.034268783,0.085710327,0.034993489,0.082566567,0.034897383,0.036682688,0.031158922,0.036682688,0.031158922,0.062875258,0.001409481,0.038721827,0.001620595,0.106076906,0.036106661,897
1,898,4.817181673,3.988830417,41.65122461,19.76897845,0.053009842,0.034790572,0.022323951,0.001571678,0.306601746,0.18809755,0.060242619,0.041275654,0.141466394,0.041275654,0.043010551,0.035614557,0.076564751,0.036340034,0.073212788,0.036133364,0.035126269,0.032486457,0.035126269,0.032074463,0.005120125,0.002095645,0.027071914,0.001985,0.09932097,0.037918668,898
1,899,4.509559792,3.556633862,52.19140919,19.39696351,0.049858854,0.031441215,0.033218889,0.001281759,0.357857596,0.301276438,0.055954833,0.037827116,0.171541929,0.039276723,0.040995998,0.032333035,0.088610202,0.032932026,0.092156861,0.032593273,0.033402,0.027893493,0.033402,0.027893493,0.00446318,0.002244294,0.037550073,0.002039369,0.115285724,0.034210727,899
1,900,4.123872746,3.534081042,48.33498133,19.50075537,0.051384756,0.033196002,0.032745861,0.001495384,0.313314072,0.18271513,0.055649653,0.038406957,0.150988027,0.041275654,0.03890446,0.033340387,0.086005305,0.034698853,0.086976424,0.034622721,0.030945297,0.027649349,0.030945297,0.027649349,0.00480249,0.002526388,0.035151721,0.002302957,0.117181659,0.036301214,900
1,901,3.084199287,1.62592509,6.493766729,3.1083696,0.04992752,0.033836883,0.018982224,0.000762951,0.635488422,0.027452086,0.110200658,0.037140459,0.110200658,0.037140459,0.065621261,0.034594151,0.072152964,0.03453744,0.076997027,0.034576945,0.035126269,0.031189442,0.035126269,0.031189442,0.027012664,0.001243569,0.022972017,0.001129424,0.092851151,0.03540856,901
1,902,5.369939722,4.192965614,84.95271238,26.09108122,0.062485695,0.033020522,0.040146478,0.001174942,0.425244814,0.130629921,0.057236589,0.03807126,0.223941401,0.03930724,0.042618569,0.033277505,0.11119465,0.03415063,0.119447626,0.034073398,0.035019454,0.029083695,0.035019454,0.029083695,0.00480122,0.002043952,0.048574471,0.001679736,0.148363471,0.035324637,902
1,903,7.051972248,4.580560014,49.91279478,22.7096666,0.059060045,0.033077746,0.012771804,0.00093843,0.216917048,0.094336135,0.107118331,0.037064165,0.117494471,0.038284887,0.051852737,0.033680588,0.074831776,0.034047476,0.080292974,0.033943694,0.032440681,0.030685892,0.032440681,0.030487526,0.021561395,0.00122898,0.020220804,0.001372286,0.089898527,0.034962233,903
1,904,5.347646298,4.409338523,91.88606096,28.43028921,0.06056306,0.031540398,0.043427177,0.001754787,0.534310266,0.38559516,0.053177692,0.038345922,0.215487912,0.039795529,0.03875106,0.031951728,0.107594919,0.033290737,0.10794232,0.033005264,0.030899519,0.025406271,0.030899519,0.025406271,0.004938716,0.002863616,0.051037074,0.002429809,0.14579232,0.035194933,904
1,905,4.240558494,3.855832756,56.66311132,22.24074165,0.048954758,0.031780727,0.032890823,0.001205463,0.140465808,0.308469666,0.046265356,0.037445638,0.150209814,0.038056001,0.035936936,0.032676549,0.08394535,0.032949247,0.0870222,0.032974746,0.028717479,0.028809033,0.028717479,0.028580148,0.003802019,0.002017526,0.03523336,0.001743079,0.115449756,0.034184024,905
1,906,3.598718252,3.060257873,47.38751814,15.45557339,0.049046312,0.030914778,0.045578701,0.001647975,0.217927974,0.283146127,0.047806516,0.037613489,0.202853441,0.038086519,0.036721615,0.031227121,0.099344902,0.032401621,0.091821164,0.032440681,0.028915847,0.026031891,0.028915847,0.025818266,0.004655674,0.002924893,0.051846824,0.002490952,0.143213551,0.034214541,906
1,907,4.491706744,3.454505242,43.59049363,17.11264215,0.057312887,0.033646144,0.030624852,0.00106813,0.453843395,0.106836341,0.064209968,0.036911573,0.166994736,0.038849469,0.044036341,0.033867698,0.088598564,0.034781793,0.087190054,0.034851607,0.03541619,0.030853743,0.03541619,0.030853743,0.006129035,0.00130797,0.034322144,0.001482491,0.118379489,0.035843443,907
1,908,4.893690426,3.389089825,70.78706054,20.37468535,0.054543374,0.02979324,0.047775999,0.00111391,0.341930383,0.223988379,0.072755016,0.035080492,0.206012055,0.035080492,0.042927109,0.029728858,0.106929094,0.03077747,0.110948347,0.030991074,0.034866866,0.026123445,0.034866866,0.025665674,0.005321706,0.001854468,0.04975562,0.001680754,0.151346609,0.032043945,908
1,909,8.003143378,7.051453458,113.4308387,53.67640208,0.045452811,0.033504996,0.02559701,0.001503013,0.938268128,0.040699508,0.053635463,0.037521936,0.143556878,0.042313267,0.037750676,0.033261573,0.074283457,0.03515154,0.066781111,0.034905013,0.030914778,0.029190509,0.030914778,0.029190509,0.004466315,0.001377083,0.031074161,0.002158747,0.103826202,0.036610208,909
1,910,7.630228166,3.280491345,83.09842079,14.86614786,0.053925384,0.034653239,0.062180519,0.001144428,1.486616659,0.07400689,0.474464029,0.039169908,0.678110957,0.039917603,0.08117264,0.034898844,0.199755819,0.035735932,0.106202796,0.035736628,0.036911573,0.031296253,0.036911573,0.031296253,0.096875794,0.00161756,0.187354924,0.00157615,0.319646001,0.036911573,910
1,911,6.136461426,3.963714058,38.48099491,17.25954078,0.0552224,0.031815059,0.017196916,0.000946056,0.148678609,0.109309123,0.13170062,0.036270697,0.13170062,0.037155718,0.04988993,0.032225318,0.072880672,0.032688524,0.075211719,0.03257801,0.031876098,0.029205767,0.031876098,0.029007401,0.019826924,0.001385239,0.021273607,0.001423751,0.090608075,0.033646144,911
1,912,5.108934149,3.007339608,37.96905475,14.94818044,0.064274818,0.029507134,0.013824675,0.001235981,0.14740548,0.077775,0.068848707,0.033081561,0.116121158,0.034668498,0.05008759,0.029483722,0.077965205,0.030694416,0.07986572,0.030693523,0.036911573,0.025406271,0.036911573,0.025406271,0.006990894,0.001438081,0.019022825,0.001646924,0.092999922,0.031967651,912
1,913,6.085084312,4.504661668,88.05888456,28.20428793,0.057495994,0.032501716,0.042015716,0.001495384,0.130107667,0.311730834,0.067429617,0.038941026,0.231403068,0.039322499,0.044743267,0.033122512,0.106223021,0.03402206,0.10949111,0.033783473,0.038254369,0.028961623,0.038254369,0.02887007,0.00452309,0.00233283,0.0468303,0.002062989,0.141046762,0.035538264,913
1,914,4.462546758,4.025360513,64.1456017,23.51932564,0.050217442,0.031326771,0.030334935,0.000961319,0.403840955,0.138506476,0.045960173,0.035523005,0.200930804,0.036102846,0.035417038,0.031947306,0.08811209,0.032306766,0.092072941,0.032272831,0.026733806,0.027328908,0.026733806,0.027328908,0.004017037,0.001567863,0.039782258,0.001373358,0.113664456,0.033249408,914
1,915,3.88340582,3.514213784,45.31267259,18.53044945,0.04773022,0.032043945,0.031639583,0.001152055,0.268698942,0.095217639,0.048691537,0.037781339,0.160402834,0.038345922,0.035957461,0.032539017,0.081351297,0.033268311,0.079041734,0.033035781,0.029663539,0.029404135,0.029663539,0.029404135,0.004431109,0.001979712,0.035773374,0.00166719,0.111734189,0.034420539,915
1,916,4.654276356,3.573632417,57.38710625,21.00230422,0.05243,0.030735485,0.029266804,0.001045244,0.358657882,0.221407039,0.057938505,0.035400931,0.163622499,0.037170976,0.040826986,0.031347653,0.086818618,0.031773531,0.090196077,0.031670101,0.034958418,0.028534371,0.034958418,0.027939269,0.003882223,0.001519808,0.034098111,0.001498488,0.113191424,0.032822154,916
1,917,4.610666074,3.854642563,44.64184029,20.46594951,0.054375526,0.033478294,0.020508125,0.001129165,0.35836426,0.171730342,0.052445259,0.039230946,0.129411772,0.039230946,0.041166661,0.034416451,0.075664136,0.03468805,0.076249331,0.034531165,0.033722438,0.030487526,0.033722438,0.030258641,0.004811315,0.001848619,0.024764141,0.001652912,0.095376514,0.035790037,917
1,918,4.415594704,3.216266135,42.25250638,15.90373092,0.05101091,0.030533303,0.028824292,0.001022357,0.658254899,0.026452837,0.05958648,0.033325706,0.175005719,0.035950255,0.041656554,0.030342133,0.083834338,0.031555022,0.082734413,0.031601433,0.033234149,0.026718548,0.033234149,0.026718548,0.004941171,0.001557524,0.034656664,0.001567849,0.10760662,0.032608531,918
1,919,6.625040077,17.51116191,98.4993059,213.5442132,0.05343328,0.039093614,0.037285419,0.0224918,1.086578102,10.3075365,0.052445259,0.401541173,0.195132375,0.888227642,0.041930633,0.110830139,0.093364271,0.202411576,0.092774853,0.057442589,0.034576945,0.032211795,0.034576945,0.032211795,0.003545261,0.106451322,0.040487804,0.232235637,0.127660796,0.333894104,919
1,920,5.608133089,4.286793331,81.69643714,28.74489975,0.071473256,0.03305104,0.022781722,0.001205463,0.390715786,0.243693059,0.055436026,0.038406957,0.171465635,0.042069122,0.04381354,0.033490573,0.097489782,0.03430179,0.103883423,0.034271762,0.035309378,0.029068436,0.035309378,0.029068436,0.00477459,0.001899185,0.032581139,0.001859152,0.12307927,0.035461966,920
1,921,5.122331601,4.039002076,51.03285275,22.89480441,0.059487296,0.033157855,0.017219808,0.000862135,0.249664363,0.057102071,0.055695429,0.036499582,0.129182875,0.038406957,0.042686097,0.033658351,0.075828905,0.034019026,0.07734035,0.0339971,0.035461966,0.03056382,0.035461966,0.03056382,0.00545204,0.00109327,0.022086911,0.001253302,0.094121464,0.034866866,921
1,922,4.612085171,5.924818818,43.52172122,27.73789581,0.058003359,0.03493553,0.019844361,0.00454719,0.132418826,2.851977136,0.063538566,0.153688863,0.151491567,0.153688863,0.044346973,0.056969412,0.081046036,0.051653437,0.082475014,0.038521402,0.035629816,0.031570915,0.035629816,0.031494621,0.006838767,0.038645782,0.026720326,0.027579675,0.099599451,0.05645838,922
1,923,4.868436731,4.192172136,62.31528199,24.76052504,0.060929274,0.034927901,0.024864577,0.000930801,0.1004238,0.174847395,0.06112764,0.039337758,0.151354238,0.039581902,0.041257938,0.035526883,0.090181305,0.035832887,0.09646754,0.035858702,0.03387503,0.031647213,0.03387503,0.031326771,0.004529325,0.00154803,0.032130246,0.001393551,0.115701534,0.036758985,923
1,924,4.135225475,3.276020451,44.97952243,16.8886092,0.058541238,0.032799266,0.028870068,0.001037616,0.184629076,0.1571058,0.061997406,0.037369344,0.153749898,0.039719235,0.042196178,0.03342878,0.090320326,0.03391287,0.095292591,0.033829253,0.033386741,0.030914778,0.033386741,0.028961623,0.005482496,0.001481654,0.033693718,0.001543902,0.119203478,0.034882125,924
1,925,3.703944482,3.195758006,40.21548789,15.68422988,0.05117113,0.034008544,0.039353017,0.001976045,0.229541302,0.35087768,0.052384224,0.040497445,0.181124583,0.042328525,0.040260266,0.0347365,0.092026288,0.035890686,0.088471808,0.035751889,0.034561686,0.030273899,0.034561686,0.029922942,0.003997725,0.002695801,0.042639643,0.002589863,0.13056764,0.037869077,925
1,926,4.774181738,3.956862733,87.01393148,20.55864808,0.053223468,0.035767149,0.060379945,0.001129165,0.881702041,0.192811538,0.063843749,0.085282676,0.474540323,0.085282676,0.045468398,0.037684407,0.157633934,0.037243928,0.105195694,0.036820021,0.036942091,0.031967651,0.036942091,0.031967651,0.005006622,0.007402544,0.119659609,0.003697335,0.250003815,0.038025483,926
1,927,5.473929964,4.132326236,86.32153818,27.05589388,0.057969023,0.032684825,0.036987871,0.00106813,0.34345725,0.037946435,0.057984285,0.035950255,0.222827494,0.038056001,0.042765078,0.032283799,0.107632841,0.033735529,0.115999088,0.033768214,0.035904478,0.029709315,0.035904478,0.029709315,0.004118434,0.001255646,0.046328566,0.001559457,0.14328222,0.034821089,927
1,928,4.689875659,3.437994966,42.27991163,17.99700923,0.06083772,0.032539863,0.018722817,0.000885021,0.059405881,0.112511271,0.064484626,0.038879987,0.136705577,0.038879987,0.045532773,0.033378592,0.078587196,0.03345169,0.077592127,0.033340964,0.036545359,0.030395972,0.036545359,0.030045014,0.00629672,0.001811966,0.023682371,0.001388714,0.09718471,0.034241244,928
1,929,5.945235368,3.274021521,75.39757376,19.37521939,0.076279849,0.029251546,0.033463039,0.001205463,0.305483336,0.225452982,0.079591058,0.035080492,0.244953081,0.03511101,0.054047594,0.029763832,0.118923618,0.030560283,0.124284737,0.030350195,0.042175937,0.026001373,0.042175937,0.025970856,0.007487461,0.002233142,0.045882955,0.001837696,0.150415808,0.031799801,929
1,930,3.882032504,3.449881751,45.94067295,19.27202266,0.048592355,0.03162051,0.02728313,0.00124361,0.284104859,0.225495855,0.04693675,0.038559549,0.136964977,0.038559549,0.035944745,0.03194335,0.078531065,0.032943628,0.083115891,0.032761119,0.028946364,0.028290227,0.028946364,0.028290227,0.004462683,0.002058872,0.030545746,0.001871779,0.105733579,0.034195468,930
1,931,4.186312683,3.240192266,46.58808277,18.23775087,0.052124821,0.031158922,0.026871137,0.001129169,0.140051786,0.062389675,0.059189744,0.035614558,0.141359583,0.037460897,0.040253007,0.031155695,0.082602984,0.032336438,0.086518653,0.032211795,0.034607463,0.028763257,0.034607463,0.028763257,0.00432096,0.001261816,0.030495017,0.001558928,0.110475317,0.033402,931
1,932,4.901640326,3.581048306,84.06981002,24.05700777,0.061547266,0.031120775,0.039749753,0.001358051,0.286121657,0.126533197,0.058197908,0.03558404,0.215533689,0.041260395,0.04225552,0.030871106,0.113761583,0.032553461,0.124307621,0.032669567,0.032333866,0.027222095,0.032333866,0.026215,0.004033533,0.001917911,0.049619739,0.002166992,0.15484092,0.033936065,932
1,933,4.205630597,15.94604409,76.30830868,142.7801023,0.053635463,0.186408032,0.049568933,0.099473558,0.372029205,0.872992485,0.057831693,0.297215223,0.554970622,0.670878172,0.044269796,0.167853096,0.166976605,0.312429108,0.093057144,0.265651941,0.036011294,0.097444117,0.036011294,0.097444117,0.005196992,0.0449938,0.144553718,0.148746123,0.262909144,0.433314256,933
1,934,4.541985208,3.896269187,79.99955742,23.52825215,0.058766309,0.03332952,0.051438164,0.001121538,0.330276049,0.217645051,0.052323185,0.037094682,0.230655372,0.03866636,0.0384914,0.03301923,0.116787675,0.034347813,0.124216069,0.034714274,0.031082628,0.026916916,0.031082628,0.026916916,0.004724494,0.002279373,0.056847493,0.002113677,0.166964218,0.035721369,934
1,935,4.986388966,4.156176083,80.87582209,27.45798441,0.053276875,0.033924621,0.042999923,0.001426717,0.31624374,0.221395345,0.052719921,0.039795529,0.213550016,0.041245136,0.040872041,0.034067017,0.104087287,0.035338461,0.11120775,0.035294119,0.03321889,0.030807965,0.03321889,0.030487526,0.003099482,0.002124492,0.047071746,0.002015693,0.143686578,0.036770429,935
1,936,4.134233637,3.709193595,45.61832615,19.81875344,0.047844662,0.031815059,0.027534906,0.001655605,0.340910775,0.211443275,0.048493173,0.037964448,0.140367746,0.039734494,0.036265207,0.032536786,0.077188369,0.03353427,0.080140382,0.03310445,0.028351262,0.027954528,0.028351262,0.027954528,0.004662236,0.002106042,0.030285703,0.002167428,0.10360113,0.03535134,936
1,937,7.497444142,6.085633652,138.9426111,38.58202495,0.056290533,0.033920806,0.037354089,0.00170901,3.751776432,0.637900458,0.090653852,0.099366754,0.577615023,0.099366754,0.045716123,0.037107522,0.132074725,0.036674929,0.09504845,0.03570611,0.034897383,0.029602503,0.034897383,0.028259709,0.00819926,0.011531679,0.1167483,0.006611385,0.129411772,0.037354086,937
1,938,4.21995879,3.488593888,85.73609552,17.6932327,0.054688334,0.036034182,0.058442052,0.000976577,0.411647914,0.085411468,0.06100557,0.040695813,0.637338817,0.041733425,0.04350473,0.035964885,0.179364217,0.037015131,0.102220185,0.0371252,0.036346991,0.03134203,0.036346991,0.03134203,0.004719052,0.001873523,0.162040171,0.00160809,0.263675898,0.038033113,938
1,939,3.703913949,3.040543221,45.87872131,16.56813923,0.048710614,0.031525139,0.037949186,0.001556421,0.785997547,0.178373206,0.050553139,0.035004195,0.20349431,0.0408484,0.03779504,0.031025951,0.091574294,0.033070138,0.084016174,0.032906082,0.029861907,0.026779583,0.029861907,0.026779583,0.005004248,0.001604965,0.046343293,0.002224991,0.128835738,0.034699015,939
1,940,4.93138021,4.296665931,53.64423605,23.78693833,0.05205234,0.032288089,0.020210575,0.001281759,0.468904788,0.056628781,0.05024796,0.037781339,0.132066831,0.039749753,0.037933694,0.033051276,0.076091115,0.033740338,0.080018312,0.033333335,0.030640116,0.029785611,0.030640116,0.029694056,0.004582943,0.001671829,0.026557737,0.001931458,0.095841914,0.035183489,940
1,941,3.814206159,3.278339839,44.80355538,17.57761507,0.048054474,0.031090258,0.029365987,0.001190204,0.162081459,0.217577426,0.047898069,0.036911573,0.146822304,0.037064165,0.036675059,0.031522498,0.082208358,0.032252505,0.085206378,0.032219425,0.030136568,0.027710384,0.030136568,0.027710384,0.004416685,0.001786614,0.033703211,0.001618972,0.110101474,0.033432517,941
1,942,4.021896698,3.444663165,40.86005944,17.40892659,0.054795149,0.034447242,0.0242237,0.00112154,0.143728047,0.123239181,0.054703593,0.039093614,0.145082787,0.039398793,0.040218967,0.034446632,0.083218044,0.035456062,0.090402074,0.035439078,0.032379646,0.029373618,0.032379646,0.029373618,0.004367447,0.001836824,0.029776332,0.001602669,0.105947204,0.036575876,942
1,943,4.941725817,4.293278418,66.35222403,25.60662248,0.062317844,0.034790572,0.028778516,0.000915542,0.168016232,0.096365253,0.05384909,0.039734494,0.149858847,0.040131226,0.040840709,0.03548164,0.092670704,0.035763439,0.096971087,0.035660334,0.033707179,0.031845577,0.033707179,0.031845577,0.004208788,0.001608668,0.033940367,0.001364703,0.121873811,0.036697946,943
1,944,5.677042808,4.558312366,86.07333479,29.99899297,0.074010074,0.034515906,0.024200808,0.001098651,0.335445406,0.189111586,0.059998475,0.039368276,0.174288541,0.040619515,0.04366956,0.035063941,0.1021036,0.035585994,0.109651331,0.035538264,0.035187304,0.030869002,0.035187304,0.030869002,0.004905089,0.001740241,0.035778142,0.001575695,0.130117491,0.03673228,944
1,945,3.73884185,2.296162363,20.86895553,9.120988805,0.057045855,0.028984512,0.012161437,0.001205463,0.123814287,0.193915687,0.066224158,0.033951323,0.103654534,0.033951323,0.049195288,0.030212663,0.069102502,0.03020195,0.06953536,0.030014496,0.039902341,0.026672771,0.039902341,0.026672771,0.006130608,0.00175341,0.015652699,0.001583548,0.080666821,0.031433586,945
1,946,3.146700252,1.860288398,13.84449535,6.14532695,0.056256198,0.028824293,0.012283513,0.001037614,0.062768086,0.138010634,0.063340202,0.033417258,0.097077899,0.033600368,0.05075323,0.030004652,0.067534124,0.029977205,0.067177847,0.030006867,0.039154649,0.026642252,0.039154649,0.026642252,0.005810636,0.001678741,0.014360149,0.001461658,0.080853743,0.030991074,946
1,947,4.664454121,3.69964141,44.22900749,19.18518352,0.051552605,0.033043411,0.026291296,0.001632717,0.397814702,0.29402429,0.061264973,0.038345922,0.1485008,0.040207524,0.042404128,0.033633104,0.079835754,0.034630295,0.078843363,0.034393836,0.034393836,0.028885329,0.034393836,0.028885329,0.005521481,0.002271535,0.029644572,0.002165192,0.104089417,0.036331732,947
1,948,4.637216754,3.679942027,46.17462448,19.59421691,0.047661554,0.031868469,0.027115285,0.00154116,0.158661534,0.19394943,0.059449151,0.037384603,0.16775769,0.03819333,0.04067734,0.032280193,0.078796288,0.03343723,0.074570842,0.033279926,0.034592204,0.028503854,0.034592204,0.028503854,0.004473087,0.001866587,0.032928864,0.001987906,0.103028916,0.034966048,948
1,949,5.166933719,3.862409394,36.67215991,17.71163506,0.058564126,0.034134433,0.014694437,0.001174945,0.085428157,0.15511031,0.081986725,0.041229878,0.107545584,0.041229878,0.047841979,0.03576305,0.07334432,0.03542327,0.076920733,0.035263598,0.035675593,0.031708248,0.035675593,0.031418327,0.010816772,0.002043849,0.01938343,0.001681843,0.08938735,0.036499582,949
